Zip_Code,Mean,Median
75763,61645,300000
75802,50294,41233
75503,80585,67637
75802,70334,32090
75839,58968,52839
79714,77651,300000
75969,51605,300000
75904,79508,65119
75901,44316,39638
75904,96045,52475
75941,49050,42251
78381,61027,36662
78381,61895,29751
75559,57771,45932
76310,78117,81165
79019,58260,53671
78065,66643,53502
78011,69528,56774
77474,45883,40271
77418,93033,77358
79353,54473,59298
78003,79448,52858
78602,56463,41917
78602,62086,57152
77511,98555,82317
78957,63098,43081
78662,60919,56613
78389,109325,300000
78102,42225,40743
78102,54061,56995
76513,78796,70167
76501,61486,62365
76504,34868,25370
76504,56624,300000
76502,100774,85926
77511,74503,66586
76513,35725,30199
76513,88139,68507
76548,90355,84671
76543,46431,39948
76543,45160,300000
76543,49701,42211
76543,50285,41650
76541,30937,27453
76542,30944,26275
76549,67622,54292
77534,76977,67591
76549,67760,58778
76544,40894,37095
76571,83486,300000
76540,0,0
78207,17530,11692
78234,70206,62395
78209,107578,300000
78234,46251,46222
78209,71993,58759
78209,83526,65777
77541,78072,57361
78217,68695,52109
78217,74919,300000
78003,57640,49100
78217,81136,75702
78232,83920,74753
78247,77717,67513
78217,37222,23473
78233,93788,300000
78218,59834,53579
78109,95412,94132
78239,40610,23409
77541,63657,49355
78148,62694,300000
78233,74059,300000
78148,75455,67323
78247,72995,70330
78247,109285,300000
78713,107195,300000
78203,52314,32039
78220,34941,28505
78202,23651,23601
78220,30647,23359
77803,34690,22104
78220,36209,30417
78219,62739,53020
78154,43880,36763
78109,71949,67389
78244,43753,47979
78210,41484,34420
78222,38050,33412
78210,34723,25695
78223,35232,29434
78223,40528,28211
77840,37113,21529
78223,76727,72546
78263,85048,300000
78214,30246,16946
78211,42511,34456
78214,44417,300000
78221,26137,19690
78224,35569,25164
78221,36814,32407
78221,49811,58819
78221,47993,43795
77845,59296,48784
78207,33835,25505
78225,41289,26630
78207,48373,30656
78226,24210,17314
78252,52219,47445
78252,38789,39915
78242,59655,49577
78252,45080,34187
78252,59370,44226
78207,38130,29366
77840,20684,14560
78207,31024,27859
78201,25451,22302
78237,30998,22249
78237,33191,24954
78227,33456,26421
78227,39112,34275
78227,36116,37949
78245,33555,31616
78245,47747,36219
78251,74883,69580
78355,36098,21513
78252,61053,63515
78251,97762,83038
78253,106007,300000
78201,67829,51853
78201,31188,32263
78228,63084,51772
78201,83909,300000
78229,54474,48900
78213,35875,33824
78229,40096,35811
76801,55620,47471
78230,97564,70343
78230,62577,57598
78240,33975,25692
78240,61980,56827
78254,54528,47674
78250,85963,300000
78250,53379,300000
78249,113671,104134
78023,106871,96405
78254,78674,300000
78611,53636,42954
78249,39022,34723
78230,106233,300000
78249,64172,51699
78249,71218,68469
78257,130521,119312
78015,142688,300000
78201,44450,37347
78201,39246,34484
78201,42223,30810
78201,151032,154851
78644,45965,35041
78213,45052,30551
78213,31877,20075
78216,58179,28209
78231,90040,83420
78213,39579,30804
78249,84285,76142
78232,129867,300000
78258,160215,174291
78258,174865,300000
78258,89510,72240
79510,52183,42859
78209,66269,43049
78130,0,0
78602,79405,64948
78606,69478,44979
76692,75737,60197
75503,36073,32607
75501,30549,23860
75501,23379,19025
75569,78469,73956
75501,35660,300000
75573,47287,38945
78550,30012,23052
75559,55667,46490
75559,61559,55411
77588,73123,51405
77588,91454,88349
77588,106337,97695
77584,106753,300000
77511,55761,45054
77511,62953,59939
77511,64147,43751
77583,87931,300000
78550,90142,77064
77515,108019,300000
77534,83946,81267
77480,56566,42331
77486,60840,47821
77541,113898,300000
77541,70677,62296
77541,38402,27848
77541,71753,60688
77541,97395,89168
77541,0,0
78550,57752,35448
77807,42683,30765
77803,48323,43304
77803,63529,300000
77803,31778,23034
77801,28654,19780
77840,54749,53441
77845,62074,46868
77840,24904,17928
77802,53037,51099
77845,86445,87978
78520,63223,50329
77840,18660,11662
79830,55998,40928
78355,25195,18334
76823,56338,51533
76801,31115,20207
76801,42941,39821
77836,85565,67550
77879,51631,45847
78611,37491,37802
78654,88635,77717
78578,38966,34498
78644,58610,53536
78644,70839,61908
78648,51476,300000
77979,60903,42036
77983,63947,55657
79504,51779,42184
78550,36682,20921
78550,54941,53512
78550,31207,22302
78550,52703,23434
78521,37747,30566
78550,58360,44606
78586,38706,20409
78586,23480,22175
78559,53860,25622
78586,63083,43572
78566,44892,41307
78566,64399,49566
78520,32677,24028
78521,68661,67401
78520,46011,36725
78521,28037,17789
78520,38004,24751
78521,29873,21061
78521,47625,21993
78521,40324,30412
78520,38296,18568
78520,26435,17915
78504,39539,15159
78521,25492,15181
75686,56442,37584
79097,70749,57936
78504,22328,14113
75574,38501,22531
75565,67909,300000
75656,46374,43900
77580,120928,300000
77665,59715,40825
75780,62407,45345
75766,42944,36374
75766,43388,28544
75925,26825,21876
79201,46548,24948
75686,56044,40235
76365,67462,54426
76834,31867,23773
75424,79883,68382
75409,86134,77562
75078,107733,94555
75035,101930,300000
75034,153136,300000
75034,95588,86742
75035,131865,300000
75070,93828,101768
75563,44203,35124
75035,160627,300000
75070,112275,103609
78102,50897,41867
75070,128201,113550
75070,158943,300000
75070,67844,51759
75069,86785,59038
75069,32573,28854
75407,57765,58511
75173,90104,77411
75098,90641,84934
77571,0,0
75094,140738,300000
75098,95535,300000
75002,159185,169040
75002,135524,300000
75074,107103,105287
75002,88657,300000
75002,54617,42519
75023,82419,300000
75093,93088,93560
75075,52772,26215
75766,51462,42372
75075,85290,74132
75023,72375,300000
75802,53243,40938
75023,94970,86139
75023,90363,300000
75025,103343,300000
75023,102509,78305
75093,148184,300000
75024,114695,93054
75093,143374,300000
75093,68436,64825
76933,57036,40052
75024,134978,300000
75252,187840,300000
75287,73959,300000
75093,55442,50562
75252,102804,92910
75252,128422,300000
75075,91959,300000
75074,51160,38516
75029,100221,91478
75074,84792,65917
75078,159864,160727
77412,49710,30273
78934,78057,300000
78130,50341,300000
78130,50009,40611
78130,49962,43918
78133,52120,38555
78130,116483,115087
78130,120202,300000
76444,64102,47970
76442,45801,30892
75034,96603,85292
76252,81928,73512
76240,35152,27816
76240,63612,39482
76525,69858,50492
76528,70983,66234
76522,30041,21258
76522,49754,45519
76522,55051,51757
79731,64126,59424
79357,48259,37742
75070,105148,89716
79022,39114,35294
75206,118150,100492
75235,71976,55033
75219,130242,126166
75219,121299,111263
75205,76131,58795
75204,39679,22730
75206,83920,56188
75214,106384,99414
75246,35494,26736
75035,94634,300000
75204,27912,14657
75039,108762,88214
75223,43182,35556
75210,21074,21895
75215,29300,21469
75203,34877,28055
75208,41101,44140
75208,54434,24190
75216,21431,17708
75208,58071,53158
75070,96570,90914
75216,44162,25625
75216,28901,19506
75216,37184,24693
75039,110500,86542
75224,50889,39364
75211,37972,33748
75211,34558,22896
75209,54943,44734
75039,28135,26611
75230,163647,300000
75442,75756,64200
75230,124232,133091
75243,0,0
75231,25165,22786
75231,40136,23499
75231,143467,300000
75238,42490,34726
75214,48300,41407
75206,67720,300000
75218,91845,91267
75227,50252,300000
75098,100379,90948
75216,49228,300000
75216,30663,22365
76501,53167,45398
75216,18661,15814
75227,34558,25770
75217,34739,25164
75217,41107,41011
75227,32849,22988
75244,151407,151318
75244,146397,137315
75229,57189,43412
75002,102895,95242
75220,46789,39393
75229,70238,57360
75212,35366,29383
75211,38106,28111
75233,31460,300000
75237,25784,17957
75232,64277,300000
75232,29848,27771
75241,42388,36067
75217,39657,30667
75075,76744,64380
75217,40013,33869
75217,38956,33826
75227,52930,48033
75227,30078,21707
75228,25293,23829
75228,76994,300000
75228,58901,300000
75228,33684,22846
75218,115110,105076
75238,80972,67558
75023,92031,81670
75238,96724,66287
75230,129449,121284
75230,158345,169944
75248,96736,86387
75240,136901,108053
75230,41992,35112
75252,148971,300000
75204,98237,300000
75204,63425,46001
75006,64621,57281
75023,93836,75252
75006,59195,51286
75204,68205,53966
75234,114442,300000
75001,81139,70948
75234,56506,48888
75062,58835,300000
75062,61279,46942
75019,127015,300000
75063,168977,300000
75019,109664,105345
75093,114107,92593
75063,122516,300000
75063,78393,69598
75062,109836,90613
75062,72130,58506
75062,59452,54906
75015,58034,39054
75015,33184,300000
75015,58689,50302
75061,101132,77574
75061,77873,300000
75252,175415,200949
75060,34346,31748
75060,58355,44768
75060,66530,300000
75060,76307,72510
75050,43011,31569
75050,48709,41753
75051,65993,53258
75051,50747,300000
75052,83366,62150
75052,69071,65038
75252,110994,88353
75054,50982,300000
75116,49504,47424
75146,43263,32876
75116,34564,35304
75116,87375,81012
75104,119316,300000
75237,32949,28619
75115,111507,300000
75115,148265,300000
75115,75610,66645
75074,58253,45060
75104,67554,67102
77060,82127,56659
75146,78583,67680
75241,53692,41752
75159,65945,47069
75217,34871,32626
75180,42328,31158
75181,81698,73008
75149,62544,53152
75149,39372,28229
78962,69979,57255
75149,24960,20660
75149,24931,19528
75150,49753,49319
75150,82151,78106
75150,56460,48758
75182,131877,135473
75043,40660,20599
75098,106555,93061
75043,78921,300000
75043,56782,44865
78130,54801,49443
75185,95115,300000
75043,79655,82711
76502,77827,58318
75043,37453,32118
75040,42597,36296
75041,42190,33212
75041,54860,35285
75042,53402,49522
75040,55523,45971
75042,65442,300000
75042,41053,31165
78130,106062,93394
75243,57923,300000
75081,70383,300000
75040,93413,96813
75044,68248,56935
75042,63705,43469
75029,130975,300000
75081,87803,71290
75081,118388,300000
75081,69190,63567
75080,99106,300000
76455,52795,39471
75080,71267,68431
75080,79567,72015
84534,47557,30059
84321,56442,60998
84716,55983,40408
84720,52513,40639
84523,70423,300000
84333,57732,300000
84023,65458,300000
84523,53584,41153
84629,64041,59348
84036,84433,71109
84092,108669,107877
84526,52411,47182
84301,66584,56671
84738,65215,51494
84526,50503,14417
84043,86849,78361
84044,62986,56286
84325,89123,300000
84754,54373,48295
86044,39106,23812
84624,68710,65012
84759,52974,41323
84770,105926,300000
84064,60479,56544
84066,70379,63692
84655,0,0
84095,105941,93944
84651,47950,39616
84072,49029,38509
84320,57462,52637
84032,81443,84153
84651,84322,84837
84653,106276,96303
84103,108170,85573
84103,73406,52789
84066,71388,66295
84102,70065,53089
84114,65944,300000
84104,33376,26292
84101,32100,12832
84115,48642,22705
84105,120432,110451
84108,107313,300000
84108,95843,85172
84106,61770,61744
84124,144118,151947
84714,61535,43502
84106,56538,300000
84109,105110,300000
84106,70314,63555
84124,101667,87561
84121,91252,71581
84121,93109,300000
84121,121871,300000
84115,24683,20795
84340,78134,72060
84115,53344,33196
84106,63917,60895
84624,65842,61098
84107,66939,57306
84123,54114,300000
84107,94393,79689
84047,41626,33958
84047,85571,78430
84070,82570,300000
84093,97458,300000
84092,94982,300000
84092,139402,300000
84094,66731,55224
84116,67662,53923
84094,74317,69550
84092,111670,101009
84020,131085,300000
84118,79363,300000
84084,89919,300000
84088,70307,66124
84088,58594,53328
84095,117989,300000
84065,111835,300000
84088,68554,52372
84103,34408,25110
84088,101352,300000
84119,49411,40814
84119,58482,300000
84120,68522,65037
84120,74950,69417
84119,55089,52104
84123,61482,48493
84118,66243,63520
84128,87751,76033
84118,79627,70988
84104,49175,42547
84119,69836,300000
84118,70829,61578
84118,53230,38563
84044,65317,55534
84044,79452,51157
84119,62712,56643
84103,182606,211513
84535,62398,54007
84629,54912,42164
84627,43671,31284
84105,73717,55482
84744,64310,60240
84754,56022,50873
84036,74198,64773
84098,71387,58939
84098,164894,178926
84074,98842,300000
84080,90368,85772
84074,65037,54282
84026,50068,48624
84078,91057,83849
84108,126452,116384
84043,60834,300000
84003,48280,36524
84003,113442,300000
84062,62362,54592
84042,69717,66638
84057,56134,45421
84057,101360,300000
84097,36565,35103
84097,78516,300000
84058,54881,42843
84109,86338,61876
84097,52185,45525
84604,114020,300000
84604,0,0
84604,21584,15370
84604,44547,32836
84604,90427,86900
84601,57680,46709
84606,52686,47396
84606,45746,35319
84663,68620,60397
84117,79286,60723
84663,52895,47500
84660,52477,46640
84651,55253,55413
84005,59612,300000
84045,118091,106682
84043,83032,300000
84004,99215,300000
84004,115242,300000
84751,65888,59154
84043,77346,300000
84003,158695,171490
84115,42222,33111
84062,99769,300000
84660,69442,300000
84655,77594,300000
84655,71099,62807
84664,104985,300000
84032,83361,300000
84738,36633,29175
84765,57516,48702
84780,57558,49044
84790,46393,42130
84107,57248,42847
84770,59075,39302
84734,58989,46599
84404,70868,62105
84404,52301,300000
84401,30527,22948
84403,39199,34558
84408,50455,300000
84403,115400,97304
84321,40072,30726
84414,66543,60669
84414,110839,97476
84047,66520,57704
84404,86987,81079
84067,84901,78590
84067,46579,29664
84067,63403,64309
84403,79823,70383
84405,66012,300000
84093,103821,94567
84094,73707,67812
84070,76765,62153
84088,67320,59134
84065,114745,300000
84119,50223,39366
84119,76084,72175
84123,73487,65908
84118,89173,74912
84321,88966,73484
84118,60133,61074
84088,84311,76465
84536,38551,23676
84701,49536,39120
84098,111734,103078
84029,60777,55922
84078,79354,71365
84003,99233,89698
84042,117821,300000
84097,43250,38120
84501,43821,32624
84058,66921,53176
84604,26907,21917
84058,70681,67198
84601,31144,22456
84660,52452,45588
84005,90280,75905
84004,109110,93829
84003,115234,103513
84655,86948,77238
84005,0,0
84015,71936,68080
84765,58742,50323
84770,38414,31886
84404,59784,50208
84401,38945,31146
84414,98195,86519
84401,85503,79183
84067,69628,64297
84751,87999,76248
84325,66333,58600
84301,62598,50965
84015,43103,37850
84302,77187,300000
84302,87435,80741
84335,48471,43608
84341,115292,300000
84341,47644,37733
84321,59457,300000
84321,44117,40479
84321,100095,78355
84339,77285,300000
84542,74844,300000
84041,107542,98497
84526,50988,45605
84405,135672,134935
84015,83141,300000
84075,89059,80842
84015,39973,40815
84015,53032,300000
84041,72958,300000
84041,87276,77630
84041,25474,14498
84037,112321,96642
84014,110315,99774
84025,80641,70006
84014,76371,70225
84010,84456,73403
84010,69093,300000
84010,42581,46838
84087,96768,90510
84072,51190,44488
84066,93676,83560
84525,49032,39301
84532,47836,39833
84010,95132,85885
84714,76549,64451
84720,24044,18716
84648,65442,58824
84741,34155,19917
84631,60321,51723
84740,43102,34305
84116,69703,54112
84116,50253,38993
5030,45282,39030
5733,58607,45196
5143,39757,23132
5651,54118,300000
5081,51329,36526
5656,38291,31851
5661,52750,38389
5101,44911,300000
5059,94092,300000
5482,63664,300000
5673,64286,300000
5001,54650,35510
5859,54701,46999
5777,55650,46866
5743,54373,42330
5602,75701,58149
5669,72807,67796
5201,64670,53181
5158,67077,53606
5301,73781,59811
5048,67764,59389
5487,91764,85778
5491,97158,82938
5753,61620,55313
5251,81414,80572
5201,71735,60380
5201,45820,32806
5201,40883,34808
5851,46916,37347
5851,59200,45841
5819,54134,44254
5821,66607,64654
5401,36283,27493
5401,56108,38496
5468,85213,300000
5446,104890,300000
5452,54178,56778
5465,109148,300000
5477,80395,69973
5401,53828,41689
5482,102903,84233
5461,67634,49532
5403,0,0
5457,72697,65201
5455,69103,64470
5478,34590,17526
5478,69731,63124
5486,78704,63655
5680,71370,57009
5675,65489,58845
5446,66088,49639
5077,57527,50526
5872,52918,34694
5859,59083,56116
5822,50979,50952
5733,58838,300000
5443,59089,48136
5777,51012,45257
5701,83000,72716
5701,46917,33482
5757,63439,53926
5758,69668,51990
5490,96753,86664
5681,63133,58127
5676,84936,74579
5602,65497,61573
5641,58957,55645
5669,55158,45443
3609,45703,32399
5343,52163,43871
5341,61968,46704
5344,76842,72257
5301,48945,45561
5401,79353,52315
5068,43967,24086
5059,88121,74765
5048,68323,64107
5089,75416,300000
5143,39502,22510
5156,68432,63356
5488,70307,55356
5656,43715,33943
5060,61701,51185
23188,51683,36660
24589,29411,22475
20165,128721,115029
23040,46083,25738
23418,26654,16379
24084,45917,33836
23950,35873,45713
23350,29933,18295
24328,89491,300000
24551,80028,66580
24330,32076,23743
23060,82807,67426
22066,190556,214767
23109,76389,54108
22315,146228,141414
24019,47912,300000
22306,74697,58295
23867,51066,43786
23085,74134,300000
22603,103403,98682
22079,135190,118625
20111,92303,86659
22835,54114,38281
20110,87923,72878
22079,146512,149593
23418,61711,51068
22025,134180,126249
22842,48087,35690
24127,51979,33642
24271,46810,46659
22124,130103,120625
24522,39454,300000
24277,28138,21621
22192,97865,78914
22134,0,0
23220,57579,40384
24281,35219,19308
24370,39226,27493
23185,81313,300000
22849,49716,39752
24347,91425,81012
22150,101829,88102
23830,60693,49267
